,0
crust,10.873203084623903
crustacean,13.4881628626601
crustaceans,13.20048079020832
crusty,10.4759012871549
crutch,11.290938285323882
crutches,11.542252713604787
crutchley,13.4881628626601
crux,10.780112661557892
cruz,10.120867032673628
cry,7.636918696327438
crybabies,13.20048079020832
crybaby,12.795015682100155
cryer,12.284190058334165
cryin,12.507333609648375
crying,8.210048203429583
cryo,12.97733723889411
cryogenic,12.284190058334165
cryogenically,12.97733723889411
cryogenics,12.284190058334165
crypt,9.807651658216681
cryptanalysis,13.4881628626601
cryptanalysts,13.4881628626601
cryptic,10.526332140781792
cryptically,12.507333609648375
cryptkeeper,12.640865002272898
crypto,12.640865002272898
cryptograms,13.4881628626601
cryptography,13.20048079020832
cryptologist,12.507333609648375
cryptology,13.4881628626601
cryptozoologist,13.20048079020832
cryptozoology,12.97733723889411
crypts,13.4881628626601
crystal,8.6545299638802
crystalline,12.795015682100155
crystallize,12.97733723889411
crystallizes,13.4881628626601
crystals,11.219479321341737
crystin,13.4881628626601
crystina,12.389550573991992
crytal,13.20048079020832
crythin,13.20048079020832
cs,11.219479321341737
csa,12.640865002272898
csanyi,13.20048079020832
csi,10.043480369058207
csm,12.021825793866673
csn,13.20048079020832
csny,13.20048079020832
csokas,13.4881628626601
csupo,13.20048079020832
ct,12.021825793866673
cthd,12.188879878529841
cthulhu,12.640865002272898
cthulu,13.4881628626601
ctor,11.495732697969895
ctu,11.81418642908843
ctv,12.507333609648375
ctx,13.4881628626601
cu,11.947717821712953
cuar,11.947717821712953
cuaron,12.188879878529841
cuase,13.4881628626601
cub,10.780112661557892
cuba,9.225482985618786
cuban,9.61696185175221
cubans,11.451280935399062
cubby,12.795015682100155
cubbyholes,13.4881628626601
cube,9.15305314777397
cubes,11.59104287777422
cubic,12.188879878529841
cubicle,11.81418642908843
cubicles,12.795015682100155
cubitt,11.753561807271995
cubs,12.021825793866673
cucaracha,13.4881628626601
cucinotta,13.4881628626601
cuckold,12.389550573991992
cuckolded,11.878724950226001
cuckoo,10.736627549618152
cuckoos,12.284190058334165
cuckor,13.4881628626601
cucumber,12.284190058334165
cud,12.97733723889411
cuddle,11.753561807271995
cuddles,12.507333609648375
cuddling,12.284190058334165
cuddly,10.873203084623903
cuddy,13.4881628626601
cuden,13.4881628626601
cudos,12.795015682100155
cue,9.010826048181894
cued,13.4881628626601
cuenca,13.4881628626601
cuervo,12.507333609648375
cues,10.109438336850005
cuesta,13.4881628626601
cuff,11.81418642908843
cuffed,12.640865002272898
cuffs,11.81418642908843
cuihua,12.795015682100155
cuing,12.389550573991992
cuisine,11.542252713604787
cuisines,13.4881628626601
cujo,12.389550573991992
cukoo,13.20048079020832
cukor,10.780112661557892
cul,12.10186850154021
cula,13.20048079020832
cule,13.4881628626601
culinary,12.188879878529841
culkin,10.310109032312155
culkins,13.20048079020832
cull,12.97733723889411
culled,11.06041462671205
cullen,12.021825793866673
cullers,13.4881628626601
cullum,13.20048079020832
culminate,11.59104287777422
culminated,11.696403393432046
culminates,10.4759012871549
culminating,10.03289825972767
culmination,11.0032562128721
culp,10.42789206796854
culpability,12.188879878529841
culpable,12.507333609648375
culpeper,12.97733723889411
culprit,10.07591564481136
culprits,11.185577769666056
cult,7.269562742968372
cultish,11.947717821712953
cultist,12.795015682100155
cultists,11.542252713604787
cultivate,12.10186850154021
cultivated,11.451280935399062
cultivates,12.795015682100155
cultivating,12.507333609648375
cultivation,13.4881628626601
cults,11.09026758986173
cultural,8.327193687263287
culturalism,13.20048079020832
culturally,10.923213505198564
culture,7.25768141508162
cultured,10.780112661557892
cultures,9.19770342151171
culty,12.97733723889411
culver,12.188879878529841
cum,10.49243058910611
cumberland,13.4881628626601
cumbernauld,12.97733723889411
cumbersome,11.696403393432046
cumin,13.4881628626601
cumming,11.219479321341737
cummings,10.897895697214274
cumulative,12.021825793866673
cumulatively,13.4881628626601
cunanan,12.97733723889411
cundey,12.640865002272898
cundieff,12.795015682100155
cuneta,12.507333609648375
cuneyt,12.640865002272898
cunha,12.10186850154021
cunnilingus,12.507333609648375
cunning,9.623930521068303
cunningham,9.904643924203992
cunningly,11.64233617216177
cuoco,12.284190058334165
cup,8.873042345818842
cupboard,11.219479321341737
cupboards,12.284190058334165
cupcake,13.20048079020832
cupcakes,13.4881628626601
cupid,11.451280935399062
cupido,13.4881628626601
cuppa,13.4881628626601
cupped,12.795015682100155
cupping,13.4881628626601
cups,11.06041462671205
cur,13.20048079020832
curable,12.97733723889411
curate,12.389550573991992
curative,13.4881628626601
curatola,13.4881628626601
curator,11.328678613306728
curb,10.825575035634648
curbed,13.4881628626601
curdle,12.97733723889411
curdled,12.97733723889411
curdling,11.81418642908843
cure,8.959154037637575
cured,10.509237707422491
cures,11.696403393432046
curfew,11.947717821712953
curfews,13.4881628626601
curie,13.4881628626601
curing,11.64233617216177
curio,10.923213505198564
curios,12.10186850154021
curiosities,12.021825793866673
curiosity,8.53233580505884
curious,8.052986313394868
curiousity,12.795015682100155
curiously,9.589562877564095
curis,13.4881628626601
curl,11.09026758986173
curled,11.947717821712953
curlers,13.20048079020832
curley,11.408721320980264
curling,11.878724950226001
curlingly,13.20048079020832
curls,11.495732697969895
curly,9.399389345487457
curmudgeon,11.64233617216177
curmudgeonly,12.640865002272898
curmudgeons,12.97733723889411
curr,11.64233617216177
curran,12.507333609648375
currency,10.923213505198564
current,7.933912121974863
currently,8.775634158351512
currents,11.753561807271995
curricular,13.20048079020832
curriculum,11.753561807271995
currie,10.897895697214274
currier,13.4881628626601
curry,9.98160496534012
curse,8.358264147737028
cursed,9.543350034408965
curses,10.71557414042032
cursing,10.043480369058207
cursor,13.20048079020832
cursorily,13.4881628626601
cursory,11.06041462671205
curt,10.694954853217585
curtail,12.640865002272898
curtailed,12.10186850154021
curtain,9.886294785535794
curtains,10.367267446152104
curtin,11.031427089838797
curtis,8.667881297055064
curtiss,13.4881628626601
curtiz,10.086965480997947
curtosey,13.4881628626601
curvaceous,11.81418642908843
curvature,13.4881628626601
curve,10.443640424936678
curveball,12.97733723889411
curveballs,12.97733723889411
curved,12.507333609648375
curves,10.923213505198564
curving,13.20048079020832
curvy,12.10186850154021
cus,12.507333609648375
cusack,9.081443615395848
cusacks,12.640865002272898
cusak,11.152787946843064
cusamano,13.4881628626601
cusamanos,13.4881628626601
cushing,9.339751079167725
cushion,12.021825793866673
cushions,13.20048079020832
cushy,12.795015682100155
cusp,11.542252713604787
cuss,11.451280935399062
cussack,13.20048079020832
cussing,11.408721320980264
cussler,11.753561807271995
cussword,13.4881628626601
custard,12.507333609648375
custer,10.54372388349366
custodial,13.20048079020832
custodian,12.507333609648375
custody,9.799283408546165
custom,10.561423460593062
customarily,13.4881628626601
customary,10.597791104763937
customer,10.54372388349366
customers,9.48082967742763
customised,12.97733723889411
customization,13.4881628626601
customize,13.20048079020832
customized,12.97733723889411
customs,9.96180233804394
cut,6.577079793585289
cutaway,11.81418642908843
cutaways,11.254570641153007
cutbacks,13.20048079020832
cute,7.129165861612605
cutely,12.507333609648375
cuteness,10.382082531937245
cuter,11.09026758986173
cutest,10.825575035634648
cutesy,10.204748516654329
cuthbert,10.873203084623903
cuticle,13.20048079020832
cuticles,13.20048079020832
cutie,11.290938285323882
cuties,12.021825793866673
cutler,12.97733723889411
cutlery,12.188879878529841
cutlets,13.4881628626601
cutoff,13.4881628626601
cutoffs,13.4881628626601
cutout,10.975857238683986
cutouts,10.635531432746783
cuts,7.956091765685839
cutscenes,11.878724950226001
cutsey,13.4881628626601
cutter,9.582828845382751
cutters,12.795015682100155
cutthroat,11.408721320980264
cutthroats,12.188879878529841
cutting,8.072062460455681
cuttings,12.795015682100155
cuz,10.49243058910611
cv,11.09026758986173
cvek,13.4881628626601
cvisit,13.4881628626601
cvs,12.507333609648375
cw,10.61648323777609
cy,12.507333609648375
cya,12.795015682100155
cyan,13.4881628626601
cyanide,12.389550573991992
cyber,11.031427089838797
cybercrime,13.20048079020832
cybereng,13.4881628626601
cybermen,13.4881628626601
cybernetic,13.20048079020832
cybernetics,13.4881628626601
cyberpunk,11.408721320980264
cybersex,13.4881628626601
cybersix,12.795015682100155
cyberspace,12.97733723889411
cybil,12.021825793866673
cybill,11.06041462671205
cyborg,9.726962746966539
cyborgs,10.635531432746783
cycle,9.382768464251415
cycled,12.640865002272898
cycles,11.753561807271995
cyclical,12.284190058334165
cycling,12.10186850154021
cyclist,13.20048079020832
cyclon,13.4881628626601
cyclone,12.188879878529841
cyclonic,13.20048079020832
cyclops,11.290938285323882
cycloptic,13.4881628626601
cyd,11.09026758986173
cyf,13.4881628626601
cylinder,12.795015682100155
cylinders,11.495732697969895
cylindrical,13.20048079020832
cylon,10.80258551740995
cylons,10.758133754839116
cymbal,13.4881628626601
cyndi,12.97733723889411
cyndy,13.4881628626601
cynic,10.758133754839116
cynical,8.39441266185334
cynically,11.542252713604787
cynicism,9.877244950015877
cynics,11.254570641153007
cynthia,9.766493585723174
cyon,13.4881628626601
cypher,10.296315710179819
cyphers,12.284190058334165
cypress,12.97733723889411
cyprus,13.20048079020832
cyr,12.795015682100155
cyrano,12.640865002272898
cyrax,13.4881628626601
cyril,11.64233617216177
cyrille,13.4881628626601
cyrus,11.878724950226001
cyst,13.4881628626601
cytown,13.4881628626601
czar,12.021825793866673
czarist,12.640865002272898
czars,13.4881628626601
czech,10.09813878159607
czechoslovakia,11.878724950226001
czechoslovakian,12.795015682100155
czechs,12.10186850154021
czeck,13.4881628626601
czerny,11.542252713604787
cztv,13.4881628626601
da,9.211496743644046
daag,13.20048079020832
daal,13.4881628626601
dab,11.451280935399062
dabbed,13.4881628626601
dabbi,13.4881628626601
dabbing,12.97733723889411
dabble,11.81418642908843
dabbled,12.10186850154021
dabbles,12.188879878529841
dabbling,12.284190058334165
dabing,12.021825793866673
dabney,11.495732697969895
dabs,13.20048079020832
dacascos,10.25604181104188
dacascus,13.20048079020832
dachau,12.97733723889411
dachshund,12.640865002272898
dacosta,13.4881628626601
dad,7.411285437703989
dada,12.640865002272898
dadaist,13.4881628626601
daddies,12.021825793866673
daddy,8.837382165419957
daddykins,13.4881628626601
dadimaa,13.4881628626601
dads,10.975857238683986
dae,12.389550573991992
daei,13.4881628626601
daemon,12.507333609648375
daemons,12.97733723889411
daena,13.4881628626601
daffy,9.711577828127059
daffyd,12.795015682100155
dafoe,9.324084962423326
daft,9.99165530119362
daftardar,13.4881628626601
daftly,13.4881628626601
daftness,12.640865002272898
dafydd,13.4881628626601
dage,13.4881628626601
dagger,10.443640424936678
daggers,11.031427089838797
dagget,12.795015682100155
daggett,12.97733723889411
daggy,13.4881628626601
dagless,12.97733723889411
dagmar,13.20048079020832
dagon,12.021825793866673
daguerre,13.20048079020832
dah,12.284190058334165
dahan,13.4881628626601
dahl,10.825575035634648
dahlbeck,12.97733723889411
dahlia,10.654949518603885
dahling,13.20048079020832
dahm,13.4881628626601
dahmer,10.54372388349366
dai,12.021825793866673
dailey,12.10186850154021
dailies,11.753561807271995
daillaire,13.4881628626601
daily,8.440445893659312
daina,13.4881628626601
daine,13.4881628626601
daines,12.389550573991992
daintily,13.20048079020832
dainton,13.4881628626601
dainty,12.284190058334165
dairy,11.185577769666056
daisenso,13.20048079020832
daisey,13.20048079020832
daisies,10.849105533044842
daisuke,12.10186850154021
daisy,9.345028136268569
dakar,12.021825793866673
dakin,13.4881628626601
dakota,9.366419326249886
dakotas,13.20048079020832
dakryzei,13.4881628626601
dakshina,13.4881628626601
daktari,13.4881628626601
dalai,11.59104287777422
dalamere,13.4881628626601
dalamite,13.4881628626601
dale,9.868276280033117
dalek,12.640865002272898
daleks,12.795015682100155
dalens,13.4881628626601
dales,13.4881628626601
dalesha,13.4881628626601
dalessandro,13.4881628626601
daley,11.290938285323882
dalglish,13.20048079020832
dali,11.753561807271995
dalia,11.947717821712953
daliah,13.4881628626601
dalip,12.284190058334165
dall,13.4881628626601
dalla,13.4881628626601
dallaire,11.06041462671205
dallamano,12.284190058334165
dallas,9.750493244376733
dalle,12.021825793866673
dallesandro,11.542252713604787
dalliance,12.10186850154021
dalliances,12.97733723889411
dallied,13.20048079020832
dallies,13.4881628626601
dalloway,12.795015682100155
dally,13.20048079020832
dallying,12.97733723889411
dalmar,12.507333609648375
dalmatian,12.640865002272898
dalmatians,11.290938285323882
dalmation,12.97733723889411
dalmations,12.389550573991992
dalrymple,13.20048079020832
dalton,9.433483556830431
daltons,12.389550573991992
daltrey,12.389550573991992
daltry,13.4881628626601
daly,10.49243058910611
dam,9.904643924203992
dama,12.97733723889411
damage,8.853433874430465
damaged,9.313775592764465
damages,11.495732697969895
damaging,10.42789206796854
damagingly,13.4881628626601
daman,13.4881628626601
damascus,12.10186850154021
damat,13.4881628626601
dambusters,13.4881628626601
dame,9.308660492097694
damen,13.4881628626601
dames,11.254570641153007
dami,13.4881628626601
damian,10.57944196609574
damiani,12.97733723889411
damiano,12.389550573991992
damici,12.640865002272898
damien,10.80258551740995
damion,13.4881628626601
damir,13.4881628626601
damita,12.389550573991992
damm,12.97733723889411
dammage,13.4881628626601
damme,8.853433874430465
dammed,12.507333609648375
dammes,12.507333609648375
damming,13.4881628626601
dammit,11.408721320980264
damn,7.6484906673112505
damnation,10.923213505198564
damne,12.389550573991992
damned,9.278507453927006
damning,11.0032562128721
damnit,12.97733723889411
damns,12.97733723889411
damodar,12.188879878529841
damon,9.61696185175221
damone,12.795015682100155
damp,11.290938285323882
dampen,12.97733723889411
dampened,12.389550573991992
dampening,13.20048079020832
dampens,13.20048079020832
damper,12.389550573991992
dams,13.4881628626601
damsel,10.086965480997947
damsels,11.81418642908843
dan,8.199895831965566
dana,9.339751079167725
danan,13.4881628626601
danare,13.4881628626601
dance,7.122838546859286
danced,10.310109032312155
dancehall,12.795015682100155
dancer,8.641354542721636
dancers,9.10613622798622
dances,8.944868080390098
dancin,13.20048079020832
dancing,7.440790683613823
dancy,11.451280935399062
dandelions,13.4881628626601
dandies,12.795015682100155
dandified,13.4881628626601
dandridge,12.507333609648375
dandy,9.877244950015877
dandyish,13.4881628626601
dandys,13.4881628626601
dane,9.971654634486951
daneille,13.4881628626601
danelia,12.021825793866673
daneliuc,12.640865002272898
danes,9.474787362971668
dang,11.0032562128721
danged,13.4881628626601
danger,8.128436867983421
dangerfeild,13.4881628626601
dangerfield,10.57944196609574
dangerous,7.803449950724251
dangerously,9.952046163098576
dangers,9.799283408546165
danglard,11.81418642908843
dangle,12.507333609648375
dangled,12.640865002272898
dangles,12.640865002272898
dangling,10.526332140781792
dangly,12.97733723889411
dani,10.923213505198564
dania,13.20048079020832
danica,12.640865002272898
daniel,8.126870696950675
daniela,11.254570641153007
daniele,12.389550573991992
daniell,11.59104287777422
daniella,12.284190058334165
danielle,10.043480369058207
daniels,8.853433874430465
danielsen,13.4881628626601
danielson,12.795015682100155
danika,10.849105533044842
danila,11.185577769666056
danilo,13.4881628626601
daninsky,10.923213505198564
danis,13.20048079020832
danish,9.339751079167725
dank,11.36789932646001
danker,13.4881628626601
danky,13.4881628626601
danmarks,13.4881628626601
danneel,12.507333609648375
danner,12.021825793866673
danni,11.696403393432046
dannielynn,13.4881628626601
danning,10.71557414042032
danny,8.008913793607164
dano,11.947717821712953
danon,13.4881628626601
dans,11.878724950226001
danse,12.284190058334165
danson,11.753561807271995
dansu,12.795015682100155
dant,13.20048079020832
dante,9.17067474912379
dantes,12.10186850154021
danton,13.20048079020832
danube,12.507333609648375
danvers,11.81418642908843
danville,13.4881628626601
dany,13.4881628626601
danza,10.849105533044842
danzel,13.4881628626601
danzig,12.97733723889411
dao,12.97733723889411
daoist,13.4881628626601
daphne,10.296315710179819
daphny,13.4881628626601
dapper,11.06041462671205
dapple,13.20048079020832
dar,11.328678613306728
dara,12.389550573991992
daraar,13.4881628626601
darabont,12.795015682100155
daragh,11.947717821712953
darbar,12.795015682100155
darby,11.328678613306728
darcula,12.97733723889411
darcy,10.120867032673628
dard,13.20048079020832
dardano,12.640865002272898
darden,12.507333609648375
dardenne,13.4881628626601
dare,8.638740162147565
dared,10.064986574279171
daredevil,10.443640424936678
daredevils,12.188879878529841
darell,13.4881628626601
daren,13.20048079020832
dares,10.086965480997947
daresay,12.021825793866673
dareus,13.4881628626601
darfur,12.640865002272898
dargah,13.20048079020832
dari,13.4881628626601
daria,10.758133754839116
darian,12.640865002272898
darien,12.97733723889411
darin,12.795015682100155
daring,8.728841996844752
daringly,11.753561807271995
dario,9.833184960221846
darius,10.758133754839116
darjeeling,11.06041462671205
dark,6.28351803047527
darken,12.389550573991992
darkened,10.42789206796854
darkening,12.795015682100155
darkens,12.284190058334165
darker,8.769663991365007
darkest,9.99165530119362
darkheart,12.795015682100155
darkhunters,13.4881628626601
darkie,13.20048079020832
darkies,13.20048079020832
darkish,13.20048079020832
darklight,13.4881628626601
darkling,12.284190058334165
darkly,9.833184960221846
darkman,11.121039248528485
darkness,8.310131661986567
darko,10.897895697214274
darkon,13.4881628626601
darkplace,11.254570641153007
darkroom,13.4881628626601
darks,13.4881628626601
darkseid,13.20048079020832
darkside,11.185577769666056
darktown,13.4881628626601
darkwalker,13.20048079020832
darkwing,10.873203084623903
darkwolf,11.36789932646001
darla,13.20048079020832
darlan,12.284190058334165
darlanne,13.20048079020832
darlena,13.20048079020832
darlene,11.290938285323882
darlian,13.4881628626601
darling,9.681500372889781
darlings,11.81418642908843
darlington,13.20048079020832
darly,13.20048079020832
darn,9.15742952237377
darna,12.188879878529841
darnay,13.4881628626601
darndest,13.4881628626601
darned,11.0032562128721
darnedest,13.20048079020832
darnell,11.495732697969895
darnit,13.4881628626601
darr,13.20048079020832
darragh,13.4881628626601
darrah,13.4881628626601
darran,13.4881628626601
darrel,12.97733723889411
darrell,11.81418642908843
darren,9.543350034408965
darrieux,13.20048079020832
darrin,12.507333609648375
darro,12.188879878529841
darrow,12.795015682100155
darryl,10.459640766283119
darshan,12.284190058334165
dart,11.219479321341737
darted,13.20048079020832
darth,9.850576702933715
darting,12.021825793866673
dartmouth,13.4881628626601
darts,11.36789932646001
darwaza,13.4881628626601
darwell,12.640865002272898
darwin,10.897895697214274
darwinian,12.795015682100155
darwinism,12.507333609648375
darwinist,13.20048079020832
daryl,9.971654634486951
daryll,13.20048079020832
das,10.509237707422491
dascascos,12.795015682100155
dasgupta,11.947717821712953
dash,9.904643924203992
dasha,12.795015682100155
dashawn,13.4881628626601
dashboard,13.20048079020832
dashed,10.635531432746783
dashes,11.408721320980264
dashiel,12.795015682100155
dashiell,11.254570641153007
dashing,9.623930521068303
dashingly,12.795015682100155
dashon,13.20048079020832
dasica,13.4881628626601
dasilva,12.97733723889411
dass,12.97733723889411
dassin,12.021825793866673
dastard,13.4881628626601
dastardly,10.412387881432574
dastor,13.4881628626601
dat,12.021825793866673
data,9.84184302296496
database,10.897895697214274
databases,12.795015682100155
date,7.430598513847595
dated,7.8726046214187395
datedness,12.795015682100155
dateless,12.97733723889411
dateline,13.4881628626601
dater,13.4881628626601
dates,9.234917017852144
dating,9.010826048181894
datta,13.20048079020832
dau,12.97733723889411
daugher,13.20048079020832
daughter,6.444711868224065
daughters,8.623195807709765
daugther,13.4881628626601
daumier,13.4881628626601
daunting,11.031427089838797
dauntingly,13.4881628626601
dauntless,13.20048079020832
dauphin,11.878724950226001
dauphine,11.328678613306728
davalos,12.795015682100155
davandeh,12.389550573991992
davao,13.4881628626601
dave,8.775634158351512
davenport,10.654949518603885
daves,12.640865002272898
davey,11.408721320980264
davi,11.495732697969895
david,6.581074472665668
davidlynch,13.4881628626601
davids,12.640865002272898
davidson,10.204748516654329
davidsons,12.795015682100155
davidtz,11.408721320980264
davies,9.283470243269136
davila,13.4881628626601
davina,12.507333609648375
davinci,11.81418642908843
davis,7.630229708176642
davison,11.947717821712953
davitelj,12.795015682100155
davitelja,13.4881628626601
davitz,12.97733723889411
davoli,13.20048079020832
davos,13.20048079020832
davy,11.59104287777422
daw,12.97733723889411
dawber,13.4881628626601
dawdle,13.20048079020832
dawdling,12.640865002272898
dawes,12.389550573991992
dawg,11.947717821712953
dawgs,13.20048079020832
dawkins,12.10186850154021
dawlat,13.20048079020832
dawling,13.20048079020832
dawn,8.400566527427717
dawna,13.20048079020832
dawned,11.696403393432046
dawning,12.284190058334165
dawns,11.36789932646001
dawood,12.97733723889411
dawson,9.268655157483995
dawsons,12.97733723889411
dax,11.64233617216177
day,5.638449105055232
dayareh,13.4881628626601
daybreak,12.507333609648375
daycare,12.795015682100155
daydream,11.408721320980264
daydreamer,13.4881628626601
daydreaming,11.947717821712953
daydreams,11.408721320980264
dayglo,13.4881628626601
dayi,13.20048079020832
dayle,13.20048079020832
daylight,9.610041408907636
daylights,11.36789932646001
days,6.330687017513302
daytime,9.833184960221846
dayton,12.795015682100155
daytona,11.64233617216177
daz,13.4881628626601
daze,11.495732697969895
dazed,10.897895697214274
dazedly,13.4881628626601
dazzle,10.897895697214274
dazzled,11.152787946843064
dazzler,13.20048079020832
dazzles,12.188879878529841
dazzling,9.499178816095826
dazzlingly,12.284190058334165
dazzy,13.4881628626601
db,12.507333609648375
dbd,12.97733723889411
dbgt,12.10186850154021
dbz,11.152787946843064
dc,9.886294785535794
dch,12.389550573991992
dchen,12.188879878529841
dcom,12.795015682100155
dd,11.185577769666056
dda,12.640865002272898
ddan,12.97733723889411
ddl,13.4881628626601
ddlj,11.753561807271995
ddr,12.10186850154021
ddt,12.640865002272898
ddvd,12.97733723889411
de,6.884670811277161
dea,11.495732697969895
deacon,12.97733723889411
deactivate,12.188879878529841
deactivated,13.4881628626601
dead,5.949135806836106
deadbeat,11.328678613306728
deadbeats,12.97733723889411
deadbolt,12.795015682100155
deaden,11.64233617216177
deadened,12.97733723889411
deadening,11.947717821712953
deadeningly,13.20048079020832
deader,11.36789932646001
deadgirl,11.878724950226001
deadhead,13.4881628626601
deadite,13.20048079020832
deadites,13.20048079020832
deadlier,12.284190058334165
deadliest,12.021825793866673
deadline,10.923213505198564
deadlines,12.507333609648375
deadlock,13.20048079020832
deadlocked,13.20048079020832
deadly,8.161906127422823
deadness,13.4881628626601
deadpan,9.652301218197518
deadpans,13.20048079020832
deadpool,12.97733723889411
deads,13.20048079020832
deadtime,12.389550573991992
deadwood,10.144123894837895
deaf,9.114504477656736
deafening,11.753561807271995
deafness,11.947717821712953
deagle,13.20048079020832
deah,13.4881628626601
deakins,11.64233617216177
deal,6.92149043285686
dealer,9.166240152055925
dealers,9.816090526862546
dealership,11.878724950226001
dealing,7.922366130977803
dealings,10.635531432746783
deals,7.985545032599335
dealt,8.737450371381351
deamon,13.4881628626601
dean,7.914742205867143
deana,13.4881628626601
deandre,12.97733723889411
deane,13.20048079020832
deangelo,12.97733723889411
deanna,10.25604181104188
deans,12.795015682100155
dear,8.600323146043774
dearborn,13.20048079020832
dearden,12.389550573991992
dearest,10.509237707422491
dearie,13.20048079020832
dearing,13.4881628626601
dearly,10.780112661557892
dears,13.20048079020832
dearth,11.542252713604787
death,5.9040675214344
deathbed,11.121039248528485
deathblow,13.4881628626601
deathgames,13.4881628626601
deathless,12.640865002272898
deathline,12.97733723889411
deathly,10.923213505198564
deathmaster,12.021825793866673
deathmatch,12.507333609648375
deathnote,13.20048079020832
deathrow,13.4881628626601
deaths,8.11752483453244
deathscythe,13.20048079020832
deathstalker,10.230066324638619
deathtrap,10.674752145900065
deathwatch,12.97733723889411
deathwish,13.20048079020832
deayton,13.20048079020832
deb,11.81418642908843
debacle,10.28271005812404
debacles,13.20048079020832
debase,12.97733723889411
debased,12.188879878529841
debasement,12.284190058334165
debases,12.97733723889411
debasing,12.795015682100155
debatable,10.71557414042032
debatably,13.20048079020832
debate,9.179603379868093
debated,11.451280935399062
debater,13.4881628626601
debaters,12.97733723889411
debates,10.674752145900065
debating,10.654949518603885
debauched,12.507333609648375
debauchery,11.290938285323882
debb,13.4881628626601
debbi,13.20048079020832
debbie,9.549822548914582
debby,11.81418642908843
debenning,12.507333609648375
debi,11.878724950226001
debilitating,11.81418642908843
debit,12.284190058334165
debney,13.4881628626601
debonair,10.923213505198564
deborah,9.98160496534012
deborba,13.4881628626601
debra,9.99165530119362
debralee,13.4881628626601
debriefed,13.4881628626601
debriefing,13.20048079020832
debris,10.849105533044842
debt,9.410625418754382
debtors,12.795015682100155
debts,10.382082531937245
debunk,11.81418642908843
debunked,11.878724950226001
debunkers,13.4881628626601
debunking,12.188879878529841
debunks,12.795015682100155
debussy,12.97733723889411
debut,7.922366130977803
debutant,12.284190058334165
debutante,11.64233617216177
debutantes,13.20048079020832
debuted,10.509237707422491
debuting,12.284190058334165
debuts,11.495732697969895
deby,13.20048079020832
dec,11.81418642908843
decade,7.966701944797855
decadence,10.352668646730951
decadent,10.155958352484896
decadently,13.20048079020832
decades,8.289665831394275
decaf,13.4881628626601
decaffeinated,13.4881628626601
decalage,13.4881628626601
decalogue,13.20048079020832
decameron,12.021825793866673
decamp,12.795015682100155
decamped,13.20048079020832
decampitated,13.20048079020832
decapitate,12.188879878529841
decapitated,10.28271005812404
decapitates,12.284190058334165
decapitating,12.10186850154021
decapitation,10.324095274286895
decapitations,11.152787946843064
decaprio,12.188879878529841
decarlo,12.389550573991992
decay,10.296315710179819
decayed,12.188879878529841
decaying,10.61648323777609
decays,12.97733723889411
decca,12.640865002272898
deceased,9.161825133846808
decedents,13.20048079020832
deceit,10.296315710179819
deceitful,11.254570641153007
deceits,13.4881628626601
deceive,11.59104287777422
deceived,10.873203084623903
deceiver,12.97733723889411
deceivers,13.20048079020832
deceives,12.640865002272898
deceiving,11.0032562128721
deceivingly,12.795015682100155
decelerate,13.4881628626601
december,9.850576702933715
decency,9.799283408546165
decent,6.427972660634209
decently,10.324095274286895
decepticons,12.795015682100155
deception,9.868276280033117
deceptions,12.021825793866673
deceptive,10.736627549618152
deceptively,10.736627549618152
decide,7.279572836563473
decided,6.9602049450375505
decidedly,9.48082967742763
decides,7.220330003000612
deciding,9.524180118301244
decimal,12.97733723889411
decimals,13.20048079020832
decimate,12.97733723889411
decimated,11.290938285323882
decimates,13.20048079020832
decimating,12.97733723889411
decimation,13.20048079020832
decipher,10.825575035634648
decipherable,12.640865002272898
deciphered,12.640865002272898
deciphering,12.795015682100155
deciphers,13.4881628626601
decision,8.00752393931811
decisions,8.754892674044694
decisive,11.451280935399062
decisively,12.10186850154021
decisiveness,12.97733723889411
deck,10.012064172824829
deckard,13.4881628626601
decked,11.36789932646001
decker,11.947717821712953
deckers,13.4881628626601
decks,12.507333609648375
declaim,13.20048079020832
declaiming,12.97733723889411
declaims,13.4881628626601
declamations,13.4881628626601
declamatory,12.97733723889411
declan,12.640865002272898
declaration,10.736627549618152
declarations,12.640865002272898
declarative,13.4881628626601
declare,10.310109032312155
declared,9.99165530119362
declares,10.25604181104188
declaring,10.949188991601826
decline,9.511601336094383
declined,10.561423460593062
declines,11.408721320980264
declining,10.780112661557892
deco,10.635531432746783
decode,12.389550573991992
decoded,13.4881628626601
decoder,13.20048079020832
decoding,12.97733723889411
decommissioned,13.4881628626601
decomposed,12.507333609648375
decomposes,13.20048079020832
decomposing,11.408721320980264
decomposition,12.284190058334165
decompress,13.4881628626601
decompresses,13.4881628626601
decompression,13.20048079020832
decon,13.4881628626601
deconstruct,11.64233617216177
deconstructed,12.021825793866673
deconstructing,11.328678613306728
deconstruction,11.121039248528485
deconstructionism,12.795015682100155
deconstructionist,12.97733723889411
deconstructs,12.284190058334165
decontamination,12.640865002272898
decor,10.80258551740995
decorate,11.947717821712953
decorated,10.155958352484896
decorating,12.284190058334165
decoration,10.57944196609574
decorations,10.873203084623903
decorative,11.495732697969895
decorator,12.640865002272898
decorators,13.20048079020832
decorous,13.4881628626601
decors,11.81418642908843
decorsia,12.188879878529841
decorum,12.188879878529841
decotau,13.4881628626601
